model,activation,dropout,epochs,batch_size,train_loss,train_acc,test_loss,test_acc,gap,fit_time_s
ReLU+Drop0.7,relu,0.7,90,16384,1.6388988494873047,0.41589999198913574,1.2950786352157593,0.6571000218391418,-0.2412000298500061,51.64868669999851
ReLU+Drop0.8,relu,0.8,90,16384,1.955776572227478,0.2888000011444092,1.6900255680084229,0.5924000144004822,-0.303600013256073,50.423852500003704
ReLU+Drop0.9,relu,0.9,90,16384,2.2462737560272217,0.16938333213329315,2.210498809814453,0.37279999256134033,-0.20341666042804718,50.46307870000601
Sigmoid,sigmoid,0.0,100,32,0.31786513328552246,0.8864666819572449,0.3819805979728699,0.8658000230789185,0.020666658878326416,214.88488949999737
ReLU,relu,0.0,100,32,0.06312228739261627,0.9829333424568176,0.4921545386314392,0.8810999989509583,0.10183334350585938,207.07037590000255
ReLU+Dropout,relu,0.3,100,32,0.1767755150794983,0.9350000023841858,0.3223138153553009,0.8927000164985657,0.04229998588562012,208.32437879999634
GELU,gelu,0.0,100,32,0.10578958690166473,0.964900016784668,0.40364447236061096,0.8881999850273132,0.07670003175735474,207.4523884999944
ReLU+Drop0.1,relu,0.1,100,32,0.11410503834486008,0.9593833088874817,0.3605811893939972,0.8948000073432922,0.06458330154418945,207.7188651999968
Mish,mish,0.0,100,32,0.12562204897403717,0.9562666416168213,0.3863889276981354,0.8827000260353088,0.07356661558151245,216.88637359999848
ReLU+Drop0.2,relu,0.2,100,32,0.1475803703069687,0.9455333352088928,0.33427029848098755,0.8909000158309937,0.05463331937789917,207.422728000005
ReLU+Drop0.4,relu,0.4,100,32,0.2120015174150467,0.9211333394050598,0.30950748920440674,0.8934999704360962,0.027633368968963623,208.09672470000078
ReLU+Drop0.5,relu,0.5,100,32,0.25439566373825073,0.9074833393096924,0.3166302740573883,0.8888999819755554,0.018583357334136963,208.30245279999508
ReLU+Drop0.6,relu,0.6,100,32,0.29939019680023193,0.8911833167076111,0.3302401304244995,0.8859000205993652,0.00528329610824585,208.5284216
ReLU+Drop0.7,relu,0.7,100,32,0.36123618483543396,0.8707333207130432,0.3536820709705353,0.8780999779701233,-0.007366657257080078,207.69971030000306
ReLU+Drop0.8,relu,0.8,100,32,0.5310966968536377,0.816433310508728,0.4217592775821686,0.8525999784469604,-0.03616666793823242,208.108676200005
Sigmoid,sigmoid,0.0,100,64,0.3739256262779236,0.8669000267982483,0.419568806886673,0.8485999703407288,0.01830005645751953,132.56322960000398
ReLU,relu,0.0,100,64,0.13957403600215912,0.9535166621208191,0.373960942029953,0.876800000667572,0.07671666145324707,125.054509900001
ReLU+Dropout,relu,0.3,100,64,0.23160420358181,0.9141833186149597,0.31222543120384216,0.8916000127792358,0.022583305835723877,129.0391546000028
GELU,gelu,0.0,100,64,0.1889953911304474,0.932033360004425,0.3582649528980255,0.8772000074386597,0.05483335256576538,128.71720030000142
Mish,mish,0.0,100,64,0.19990456104278564,0.9273666739463806,0.35901156067848206,0.876800000667572,0.050566673278808594,142.5532663999984
ReLU+Drop0.9,relu,0.9,100,32,1.092672348022461,0.5533166527748108,0.860425591468811,0.6481999754905701,-0.09488332271575928,212.93671090000134
ReLU+Drop0.1,relu,0.1,100,64,0.17277665436267853,0.9372333288192749,0.32308170199394226,0.8909000158309937,0.04633331298828125,130.93198649999977
ReLU+Drop0.2,relu,0.2,100,64,0.20266596972942352,0.9255666732788086,0.3168998658657074,0.8899000287055969,0.03566664457321167,130.21711030000006
ReLU+Drop0.4,relu,0.4,100,64,0.2539173662662506,0.9076499938964844,0.3124977946281433,0.8902999758720398,0.01735001802444458,130.18056780000188
ReLU+Drop0.5,relu,0.5,100,64,0.2911790907382965,0.8959833383560181,0.322936475276947,0.885200023651123,0.01078331470489502,130.00109410000005
ReLU+Drop0.6,relu,0.6,100,64,0.3325176239013672,0.8823166489601135,0.33997035026550293,0.8816999793052673,0.0006166696548461914,131.47381529999984
ReLU+Drop0.7,relu,0.7,100,64,0.39376509189605713,0.8640499711036682,0.3574582636356354,0.8754000067710876,-0.011350035667419434,131.0215920999981
ReLU,relu,0.0,100,128,0.21675752103328705,0.9233333468437195,0.3785184919834137,0.869700014591217,0.05363333225250244,83.53762339999957
Sigmoid,sigmoid,0.0,100,128,0.42994651198387146,0.8481000065803528,0.46517035365104675,0.8327999711036682,0.01530003547668457,87.42887640000117
ReLU+Drop0.8,relu,0.8,100,64,0.5437674522399902,0.8124499917030334,0.42164915800094604,0.8543999791145325,-0.04194998741149902,133.34961929999554
ReLU+Dropout,relu,0.3,100,128,0.28759992122650146,0.8956000208854675,0.32709985971450806,0.8841999769210815,0.011400043964385986,87.99309779999749
ReLU+Drop0.9,relu,0.9,100,64,0.9627928137779236,0.6258333325386047,0.684674084186554,0.7354000210762024,-0.10956668853759766,133.78506370000105
GELU,gelu,0.0,100,128,0.26092663407325745,0.9059500098228455,0.37520089745521545,0.8677999973297119,0.038150012493133545,87.0674949000022
ReLU+Drop0.1,relu,0.1,100,128,0.24149197340011597,0.9135000109672546,0.32043278217315674,0.8888999819755554,0.02460002899169922,89.07111889999942
Mish,mish,0.0,100,128,0.2606464922428131,0.906166672706604,0.370330274105072,0.8693000078201294,0.03686666488647461,95.85606359999656
ReLU+Drop0.2,relu,0.2,100,128,0.2668112516403198,0.9036499857902527,0.3195004463195801,0.8830000162124634,0.020649969577789307,88.89117770000303
ReLU+Drop0.4,relu,0.4,100,128,0.3081102967262268,0.8900833129882812,0.3315943777561188,0.8833000063896179,0.00678330659866333,89.49598229999538
ReLU+Drop0.5,relu,0.5,100,128,0.343872994184494,0.8780166506767273,0.34347304701805115,0.8773000240325928,0.0007166266441345215,89.47382500000094
ReLU+Drop0.6,relu,0.6,100,128,0.3832974135875702,0.8683333396911621,0.35637280344963074,0.8730000257492065,-0.004666686058044434,89.16665009999997
ReLU+Drop0.7,relu,0.7,100,128,0.4410335421562195,0.8483499884605408,0.38248491287231445,0.8615999817848206,-0.013249993324279785,89.97432420000405
ReLU+Drop0.8,relu,0.8,100,128,0.5864657759666443,0.7966499924659729,0.43869444727897644,0.8465999960899353,-0.0499500036239624,90.04844880000019
Sigmoid,sigmoid,0.0,100,256,0.5092098116874695,0.8205500245094299,0.5342397689819336,0.8075000047683716,0.01305001974105835,69.26618459999736
ReLU,relu,0.0,100,256,0.28556668758392334,0.899316668510437,0.382015198469162,0.8655999898910522,0.033716678619384766,65.3773513000051
ReLU+Drop0.9,relu,0.9,100,128,1.0820516347885132,0.5627166628837585,0.8401542901992798,0.6909999847412109,-0.1282833218574524,91.12746060000063
ReLU+Dropout,relu,0.3,100,256,0.35145699977874756,0.8765000104904175,0.3552588224411011,0.8718000054359436,0.004700005054473877,73.36832320000394
GELU,gelu,0.0,100,256,0.3113623559474945,0.8883166909217834,0.42057889699935913,0.8533999919891357,0.034916698932647705,70.39824770000268
Mish,mish,0.0,100,256,0.32310447096824646,0.8851500153541565,0.42393237352371216,0.8539999723434448,0.03115004301071167,72.94908349999605
ReLU+Drop0.1,relu,0.1,100,256,0.30815625190734863,0.8906833529472351,0.34732869267463684,0.8772000074386597,0.01348334550857544,73.92524599999888
ReLU+Drop0.2,relu,0.2,100,256,0.32751399278640747,0.8827499747276306,0.35258686542510986,0.8740000128746033,0.008749961853027344,74.5819257999974
ReLU+Drop0.4,relu,0.4,100,256,0.3673340082168579,0.869350016117096,0.363103985786438,0.8676000237464905,0.0017499923706054688,74.32707719999598
ReLU+Drop0.5,relu,0.5,100,256,0.39950162172317505,0.8610000014305115,0.3765106201171875,0.864300012588501,-0.003300011157989502,74.40488439999899
ReLU+Drop0.6,relu,0.6,100,256,0.4394373595714569,0.8469666838645935,0.38762935996055603,0.8618999719619751,-0.014933288097381592,75.03710139999748
Sigmoid,sigmoid,0.0,100,512,0.6305530667304993,0.7686833143234253,0.6451010704040527,0.7623000144958496,0.006383299827575684,55.858885499997996
ReLU+Drop0.7,relu,0.7,100,256,0.5062905550003052,0.8276333212852478,0.4185103476047516,0.848800003528595,-0.021166682243347168,75.1249306000027
ReLU+Drop0.8,relu,0.8,100,256,0.6562371850013733,0.7697166800498962,0.4871143698692322,0.8306999802589417,-0.06098330020904541,75.19933780000429
ReLU+Drop0.9,relu,0.9,100,256,1.132091999053955,0.5477333068847656,0.8326367139816284,0.6926000118255615,-0.1448667049407959,75.88217779999832
ReLU,relu,0.0,100,512,0.34310591220855713,0.8801500201225281,0.4228701591491699,0.8525999784469604,0.027550041675567627,55.67575229999784
ReLU+Dropout,relu,0.3,100,512,0.4093872904777527,0.8558833599090576,0.39557549357414246,0.8579999804496765,-0.0021166205406188965,63.867029599998205
GELU,gelu,0.0,100,512,0.36383113265037537,0.8725000023841858,0.4480209946632385,0.8435999751091003,0.02890002727508545,60.17520300000615
Mish,mish,0.0,100,512,0.36830493807792664,0.8706499934196472,0.4436822831630707,0.8456000089645386,0.025049984455108643,63.615870300003735
ReLU+Drop0.1,relu,0.1,100,512,0.36689281463623047,0.8701833486557007,0.3871563971042633,0.8615000247955322,0.008683323860168457,64.33119240000087
ReLU+Drop0.2,relu,0.2,100,512,0.38695451617240906,0.8624833226203918,0.39135977625846863,0.8575000166893005,0.004983305931091309,64.42362519999733
ReLU+Drop0.4,relu,0.4,100,512,0.43772947788238525,0.8468499779701233,0.4064902663230896,0.8522999882698059,-0.005450010299682617,64.54409670000314
ReLU+Drop0.5,relu,0.5,100,512,0.47171205282211304,0.8359500169754028,0.41771167516708374,0.8468000292778015,-0.010850012302398682,64.56420629999775
ReLU+Drop0.6,relu,0.6,100,512,0.5111269354820251,0.8220999836921692,0.43466293811798096,0.8432999849319458,-0.02120000123977661,64.5676456000001
ReLU+Drop0.7,relu,0.7,100,512,0.5945316553115845,0.7943666577339172,0.47353774309158325,0.8313000202178955,-0.03693336248397827,64.96428910000395
Sigmoid,sigmoid,0.0,100,1024,0.7959519624710083,0.7333166599273682,0.8052878975868225,0.7263000011444092,0.007016658782958984,53.116255699998874
ReLU+Drop0.8,relu,0.8,100,512,0.7726551294326782,0.7191166877746582,0.5640087127685547,0.8001000285148621,-0.08098334074020386,64.94467879999866
ReLU+Drop0.9,relu,0.9,100,512,1.3802337646484375,0.42536666989326477,1.161818265914917,0.5526000261306763,-0.1272333562374115,65.45217369999591
ReLU,relu,0.0,100,1024,0.39331063628196716,0.8643166422843933,0.43806612491607666,0.8460999727249146,0.01821666955947876,54.7508897000007
ReLU+Dropout,relu,0.3,100,1024,0.47908154129981995,0.8324833512306213,0.44691523909568787,0.840399980545044,-0.007916629314422607,60.61715330000152
GELU,gelu,0.0,100,1024,0.40988028049468994,0.8571500182151794,0.47782281041145325,0.835099995136261,0.022050023078918457,57.48690080000233
Mish,mish,0.0,100,1024,0.4135303497314453,0.8558333516120911,0.4802178740501404,0.8343999981880188,0.021433353424072266,61.05580400000326
ReLU+Drop0.1,relu,0.1,100,1024,0.42853906750679016,0.848633348941803,0.4342428147792816,0.8472999930381775,0.0013333559036254883,60.870029700003215
ReLU+Drop0.2,relu,0.2,100,1024,0.4498682916164398,0.8413000106811523,0.4388475716114044,0.8403000235557556,0.0009999871253967285,60.922544299995934
ReLU+Drop0.4,relu,0.4,100,1024,0.5037859678268433,0.8237500190734863,0.455614298582077,0.8356999754905701,-0.01194995641708374,60.725019599994994
ReLU+Drop0.5,relu,0.5,100,1024,0.5401132702827454,0.812833309173584,0.46331214904785156,0.8327999711036682,-0.01996666193008423,60.81196579999232
ReLU+Drop0.6,relu,0.6,100,1024,0.6055305600166321,0.7893666625022888,0.49247992038726807,0.8245000243186951,-0.03513336181640625,60.64666220000072
ReLU+Drop0.7,relu,0.7,100,1024,0.6978950500488281,0.753433346748352,0.5341551899909973,0.8116000294685364,-0.058166682720184326,61.39169039999251
ReLU+Drop0.8,relu,0.8,100,1024,0.901982307434082,0.661050021648407,0.6564631462097168,0.7764000296592712,-0.11535000801086426,61.225694299995666
ReLU+Drop0.9,relu,0.9,100,1024,1.5128105878829956,0.3979833424091339,1.274751901626587,0.5974000096321106,-0.19941666722297668,61.89478119999694
Sigmoid,sigmoid,0.0,100,2048,1.1632159948349,0.6782500147819519,1.1664667129516602,0.6693000197410583,0.008949995040893555,55.29043350000575
ReLU,relu,0.0,100,2048,0.4449564814567566,0.8470666408538818,0.47737357020378113,0.8317999839782715,0.015266656875610352,55.81170099999872
ReLU+Dropout,relu,0.3,100,2048,0.5659085512161255,0.8047000169754028,0.5111755132675171,0.8205000162124634,-0.015799999237060547,62.21112949999224
GELU,gelu,0.0,100,2048,0.4525931179523468,0.8446999788284302,0.4900571405887604,0.8295000195503235,0.01519995927810669,58.57022959999449
Mish,mish,0.0,100,2048,0.45202577114105225,0.8447333574295044,0.4848564565181732,0.8309000134468079,0.013833343982696533,62.255362299998524
ReLU+Drop0.1,relu,0.1,100,2048,0.4948749244213104,0.830299973487854,0.4847777485847473,0.8327000141143799,-0.002400040626525879,61.99331460001122
ReLU+Drop0.2,relu,0.2,100,2048,0.5264553427696228,0.8185999989509583,0.49231913685798645,0.8281000256538391,-0.00950002670288086,61.62975589999405
ReLU+Drop0.4,relu,0.4,100,2048,0.6071266531944275,0.7917166948318481,0.5301336050033569,0.8137000203132629,-0.021983325481414795,61.484449499999755
ReLU+Drop0.5,relu,0.5,100,2048,0.6582374572753906,0.7697499990463257,0.5462764501571655,0.8066999912261963,-0.036949992179870605,62.25599950000469
ReLU+Drop0.6,relu,0.6,100,2048,0.7160706520080566,0.7498166561126709,0.5666636824607849,0.7979999780654907,-0.048183321952819824,61.9831118999864
ReLU+Drop0.7,relu,0.7,100,2048,0.8406261205673218,0.6942833065986633,0.631959080696106,0.7727000117301941,-0.07841670513153076,62.380481000000145
ReLU+Drop0.8,relu,0.8,100,2048,1.0753881931304932,0.5947666764259338,0.759495198726654,0.7196000218391418,-0.12483334541320801,62.31815429999551
ReLU+Drop0.9,relu,0.9,100,2048,1.7574101686477661,0.3103500008583069,1.5677618980407715,0.4729999899864197,-0.1626499891281128,63.611610899999505
Sigmoid,sigmoid,0.0,100,4096,1.6148138046264648,0.5889333486557007,1.6137548685073853,0.5913000106811523,-0.00236666202545166,56.364070900002844
ReLU,relu,0.0,100,4096,0.5052434206008911,0.8302000164985657,0.532166063785553,0.8191999793052673,0.01100003719329834,57.060508899987326
ReLU+Dropout,relu,0.3,100,4096,0.6666052341461182,0.7705333232879639,0.5877106189727783,0.7962999939918518,-0.02576667070388794,62.85070870000345
GELU,gelu,0.0,100,4096,0.5199894905090332,0.8228333592414856,0.5446283221244812,0.8087999820709229,0.014033377170562744,59.67256819999602
Mish,mish,0.0,100,4096,0.519576907157898,0.822950005531311,0.5448256134986877,0.8133000135421753,0.009649991989135742,62.65100979999988
ReLU+Drop0.1,relu,0.1,100,4096,0.5888749361038208,0.7972833514213562,0.5618932843208313,0.8050000071525574,-0.007716655731201172,63.135698400001274
ReLU+Drop0.2,relu,0.2,100,4096,0.6305849552154541,0.7817000150680542,0.5774842500686646,0.7993000149726868,-0.01759999990463257,62.54999569999927
ReLU+Drop0.4,relu,0.4,100,4096,0.719589114189148,0.7508999705314636,0.6107702851295471,0.7872999906539917,-0.036400020122528076,62.84330540000519
ReLU+Drop0.5,relu,0.5,100,4096,0.7972714304924011,0.7179833054542542,0.6468146443367004,0.7670000195503235,-0.049016714096069336,63.0795272999967
ReLU+Drop0.6,relu,0.6,100,4096,0.8771361708641052,0.6840500235557556,0.6838308572769165,0.7516999840736389,-0.0676499605178833,62.77393019999727
ReLU+Drop0.7,relu,0.7,100,4096,1.0278866291046143,0.6192333102226257,0.7554541230201721,0.7317000031471252,-0.11246669292449951,62.81074400000216
ReLU+Drop0.8,relu,0.8,100,4096,1.3409233093261719,0.505649983882904,0.9734693169593811,0.7056000232696533,-0.19995003938674927,62.977427899997565
ReLU+Drop0.9,relu,0.9,100,4096,2.056410074234009,0.25068333745002747,1.9108073711395264,0.6050000190734863,-0.35431668162345886,62.81307070000912
Sigmoid,sigmoid,0.0,100,8192,2.0408706665039062,0.543483316898346,2.0392823219299316,0.545199990272522,-0.0017166733741760254,57.11560569998983
ReLU,relu,0.0,100,8192,0.5981016159057617,0.8057500123977661,0.6186559796333313,0.7964000105857849,0.009350001811981201,57.38634830000228
ReLU+Dropout,relu,0.3,100,8192,0.8092405796051025,0.7165166735649109,0.7024641633033752,0.7480000257492065,-0.031483352184295654,62.13366839999799
GELU,gelu,0.0,100,8192,0.616431713104248,0.7957500219345093,0.6336091756820679,0.7857000231742859,0.010049998760223389,60.0813102999964
Mish,mish,0.0,100,8192,0.6085398197174072,0.7994166612625122,0.6262761950492859,0.7896000146865845,0.009816646575927734,62.57091090000176
ReLU+Drop0.1,relu,0.1,100,8192,0.6644284129142761,0.7726166844367981,0.6268428564071655,0.7882999777793884,-0.015683293342590332,62.10567639999499
ReLU+Drop0.2,relu,0.2,100,8192,0.7526530027389526,0.7411999702453613,0.6799793243408203,0.7670999765396118,-0.02590000629425049,62.29065400001127
ReLU+Drop0.4,relu,0.4,100,8192,0.8693805932998657,0.6972666382789612,0.7198614478111267,0.7452999949455261,-0.04803335666656494,62.712836000006064
ReLU+Drop0.5,relu,0.5,100,8192,0.951026976108551,0.6587166786193848,0.7583339810371399,0.7261999845504761,-0.06748330593109131,61.90493449999485
ReLU+Drop0.6,relu,0.6,100,8192,1.076773762702942,0.6119833588600159,0.8152218461036682,0.707099974155426,-0.09511661529541016,62.287464799999725
ReLU+Drop0.7,relu,0.7,100,8192,1.2735008001327515,0.5352500081062317,0.9338532090187073,0.694599986076355,-0.1593499779701233,62.106639599995106
ReLU+Drop0.8,relu,0.8,100,8192,1.649680495262146,0.40486666560173035,1.2923462390899658,0.6764000058174133,-0.271533340215683,61.73788700001023
ReLU+Drop0.9,relu,0.9,100,8192,2.1768689155578613,0.20046666264533997,2.1088593006134033,0.45190000534057617,-0.2514333426952362,62.13330119999591
Sigmoid,sigmoid,0.0,100,16384,2.174414873123169,0.5461666584014893,2.1738107204437256,0.5472000241279602,-0.0010333657264709473,56.97207839999464
ReLU,relu,0.0,100,16384,0.7434491515159607,0.7583333253860474,0.760440468788147,0.7433000206947327,0.015033304691314697,56.540451299995766
ReLU+Dropout,relu,0.3,100,16384,0.9590067863464355,0.6701833605766296,0.8130919337272644,0.72079998254776,-0.05061662197113037,61.96537829999579
GELU,gelu,0.0,100,16384,0.7408827543258667,0.7581499814987183,0.7540873289108276,0.746999979019165,0.011150002479553223,60.37235770000552
Mish,mish,0.0,100,16384,0.7362005710601807,0.7640166878700256,0.7512893676757812,0.7523999810218811,0.011616706848144531,62.218375399999786
ReLU+Drop0.1,relu,0.1,100,16384,0.8289800882339478,0.7130166888237,0.7770643830299377,0.7335000038146973,-0.020483314990997314,61.8411458000046
ReLU+Drop0.2,relu,0.2,100,16384,0.902421236038208,0.6890333294868469,0.8012394905090332,0.7200999855995178,-0.0310666561126709,62.02641639999638
ReLU+Drop0.4,relu,0.4,100,16384,1.0602927207946777,0.6343500018119812,0.864051103591919,0.7050999999046326,-0.07074999809265137,61.65686399998958
ReLU+Drop0.5,relu,0.5,100,16384,1.1852165460586548,0.5799999833106995,0.9357142448425293,0.6852999925613403,-0.10530000925064087,60.58824179999647
